,created_at,text,edit_controls,id,lang,entities,author_id,context_annotations,attachments,reply_settings,conversation_id,edit_history_tweet_ids,possibly_sensitive,public_metrics,author,__twarc,referenced_tweets
0,2022-01-30T05:01:59.000Z,"A Taste of Home
https://t.co/OVq5JevpZm
#LunarNewYear
#SpringFestival2022 #food https://t.co/9boPuTyIsL","{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2022-01-30T05:31:59.000Z'}",1487652287720099842,en,"{'annotations': [{'start': 0, 'end': 14, 'probability': 0.6856, 'type': 'Other', 'normalized_text': 'A Taste of Home'}, {'start': 41, 'end': 52, 'probability': 0.7235, 'type': 'Other', 'normalized_text': 'LunarNewYear'}], 'hashtags': [{'start': 40, 'end': 53, 'tag': 'LunarNewYear'}, {'start': 54, 'end': 73, 'tag': 'SpringFestival2022'}, {'start': 74, 'end': 79, 'tag': 'food'}], 'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/OVq5JevpZm', 'expanded_url': 'https://bit.ly/3oaXBUZ', 'display_url': 'bit.ly/3oaXBUZ', 'status': 200, 'unwound_url': 'https://news.cgtn.com/news/2022-01-30/A-Taste-of-Home-Part-II--17ebEnlhFNm/index.html'}, {'start': 80, 'end': 103, 'url': 'https://t.co/9boPuTyIsL', 'expanded_url': 'https://twitter.com/CGTNFood/status/1487652287720099842/photo/1', 'display_url': 'pic.twitter.com/9boPuTyIsL', 'media_key': '3_1487652247064305669'}, {'start': 80, 'end': 103, 'url': 'https://t.co/9boPuTyIsL', 'expanded_url': 'https://twitter.com/CGTNFood/status/1487652287720099842/photo/1', 'display_url': 'pic.twitter.com/9boPuTyIsL', 'media_key': '3_1487652247060496384'}, {'start': 80, 'end': 103, 'url': 'https://t.co/9boPuTyIsL', 'expanded_url': 'https://twitter.com/CGTNFood/status/1487652287720099842/photo/1', 'display_url': 'pic.twitter.com/9boPuTyIsL', 'media_key': '3_1487652247072763905'}, {'start': 80, 'end': 103, 'url': 'https://t.co/9boPuTyIsL', 'expanded_url': 'https://twitter.com/CGTNFood/status/1487652287720099842/photo/1', 'display_url': 'pic.twitter.com/9boPuTyIsL', 'media_key': '3_1487652247039520768'}]}",1184302897741193216,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1347140848870334468', 'name': 'Chinese New Year', 'description': 'This entity includes all conversations for the Chinese New Year for all years. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1347140848870334468', 'name': 'Chinese New Year', 'description': 'This entity includes all conversations for the Chinese New Year for all years. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}]","{'media_keys': ['3_1487652247064305669', '3_1487652247060496384', '3_1487652247072763905', '3_1487652247039520768'], 'media': [{'url': 'https://pbs.twimg.com/media/FKUz1jeUYAU4oZ-.jpg', 'media_key': '3_1487652247064305669', 'type': 'photo', 'width': 1920, 'height': 1080}, {'url': 'https://pbs.twimg.com/media/FKUz1jdaQAA5Z3d.jpg', 'media_key': '3_1487652247060496384', 'type': 'photo', 'width': 1276, 'height': 1146}, {'url': 'https://pbs.twimg.com/media/FKUz1jgVcAEih8A.jpg', 'media_key': '3_1487652247072763905', 'type': 'photo', 'width': 1080, 'height': 1080}, {'url': 'https://pbs.twimg.com/media/FKUz1jYaMAAK1Vf.jpg', 'media_key': '3_1487652247039520768', 'type': 'photo', 'width': 1706, 'height': 1279}]}",everyone,1487652287720099842,['1487652287720099842'],False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'public_metrics': {'followers_count': 92, 'following_count': 3, 'tweet_count': 134, 'listed_count': 4}, 'verified': True, 'description': 'We bring you delicious and original Chinese dishes from every corner of the country!', 'created_at': '2019-10-16T02:59:57.000Z', 'id': '1184302897741193216', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1184304630097858560/LJROAjXZ_normal.jpg', 'location': 'Beijing, China', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MbFrmysdAi', 'expanded_url': 'https://www.cgtn.com/culture', 'display_url': 'cgtn.com/culture'}]}}, 'url': 'https://t.co/MbFrmysdAi', 'username': 'CGTNFood', 'name': 'CGTN Food'}","{'url': 'https://api.twitter.com/2/users/1184302897741193216/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T23:14:23+00:00'}",
1,2021-06-05T07:52:39.000Z,"Cutting back on what you eat can cut back your carbon footprint
https://t.co/Q2E1SECFxu
 #Food","{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-06-05T08:22:39.000Z'}",1401084539930218501,en,"{'hashtags': [{'start': 89, 'end': 94, 'tag': 'Food'}], 'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/Q2E1SECFxu', 'expanded_url': 'https://bit.ly/3ppLxio', 'display_url': 'bit.ly/3ppLxio', 'status': 403, 'unwound_url': 'https://bit.ly/3ppLxio'}]}",1184302897741193216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006277774384828416', 'name': 'Food experience', 'description': 'Conversation about eating'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}]",,everyone,1401084539930218501,['1401084539930218501'],False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'public_metrics': {'followers_count': 92, 'following_count': 3, 'tweet_count': 134, 'listed_count': 4}, 'verified': True, 'description': 'We bring you delicious and original Chinese dishes from every corner of the country!', 'created_at': '2019-10-16T02:59:57.000Z', 'id': '1184302897741193216', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1184304630097858560/LJROAjXZ_normal.jpg', 'location': 'Beijing, China', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MbFrmysdAi', 'expanded_url': 'https://www.cgtn.com/culture', 'display_url': 'cgtn.com/culture'}]}}, 'url': 'https://t.co/MbFrmysdAi', 'username': 'CGTNFood', 'name': 'CGTN Food'}","{'url': 'https://api.twitter.com/2/users/1184302897741193216/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T23:14:23+00:00'}",
2,2021-04-16T11:23:50.000Z,"Professor on a mission to reveal Chinese roots of 'Japanese plums'
https://t.co/xtbJnApXZj
#food #China","{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-04-16T11:53:50.000Z'}",1383018291539562500,en,"{'annotations': [{'start': 98, 'end': 102, 'probability': 0.974, 'type': 'Place', 'normalized_text': 'China'}], 'hashtags': [{'start': 91, 'end': 96, 'tag': 'food'}, {'start': 97, 'end': 103, 'tag': 'China'}], 'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/xtbJnApXZj', 'expanded_url': 'https://bit.ly/2RJgaCF', 'display_url': 'bit.ly/2RJgaCF', 'status': 200, 'unwound_url': 'https://news.cgtn.com/news/2021-04-16/Professor-on-a-mission-to-reveal-Chinese-roots-of-Japanese-plums--Zv9WdIIE6I/index.html'}]}",1184302897741193216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '860133563332648963', 'name': 'Cuisines', 'description': 'Cuisines'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '860141411483635712', 'name': 'Japanese cuisine', 'description': 'Japanese Cuisine'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '860141411483635712', 'name': 'Japanese cuisine', 'description': 'Japanese Cuisine'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1193991001892745216', 'name': 'Cuisines'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1357686092971995137', 'name': 'Asian cuisine'}}]",,everyone,1383018291539562500,['1383018291539562500'],False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'public_metrics': {'followers_count': 92, 'following_count': 3, 'tweet_count': 134, 'listed_count': 4}, 'verified': True, 'description': 'We bring you delicious and original Chinese dishes from every corner of the country!', 'created_at': '2019-10-16T02:59:57.000Z', 'id': '1184302897741193216', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1184304630097858560/LJROAjXZ_normal.jpg', 'location': 'Beijing, China', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MbFrmysdAi', 'expanded_url': 'https://www.cgtn.com/culture', 'display_url': 'cgtn.com/culture'}]}}, 'url': 'https://t.co/MbFrmysdAi', 'username': 'CGTNFood', 'name': 'CGTN Food'}","{'url': 'https://api.twitter.com/2/users/1184302897741193216/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T23:14:23+00:00'}",
3,2021-01-15T09:15:50.000Z,"RT @CGTN_Culture: In pics: Phil Wastell trying the #BigDave's Breakfast Challenge Sandwich at Big Dave's Cafe in Birmingham. The 4,000 calo…","{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-01-15T09:45:50.000Z'}",1350008782814806017,en,"{'mentions': [{'start': 3, 'end': 16, 'username': 'CGTN_Culture', 'id': '1184269910769164288', 'public_metrics': {'followers_count': 1470, 'following_count': 27, 'tweet_count': 6880, 'listed_count': 38}, 'verified': True, 'description': 'Get cultured on China with CGTN!', 'created_at': '2019-10-16T00:48:57.000Z', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1184293300863303680/1jO4gQsm_normal.jpg', 'location': 'Beijing, China', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MbFrmysdAi', 'expanded_url': 'https://www.cgtn.com/culture', 'display_url': 'cgtn.com/culture'}]}}, 'url': 'https://t.co/MbFrmysdAi', 'name': 'CGTN Culture'}], 'annotations': [{'start': 27, 'end': 38, 'probability': 0.8093, 'type': 'Person', 'normalized_text': 'Phil Wastell'}, {'start': 52, 'end': 58, 'probability': 0.6349, 'type': 'Other', 'normalized_text': 'BigDave'}, {'start': 72, 'end': 80, 'probability': 0.6396, 'type': 'Other', 'normalized_text': 'Challenge'}, {'start': 94, 'end': 108, 'probability': 0.7745, 'type': 'Other', 'normalized_text': ""Big Dave's Cafe""}, {'start': 113, 'end': 122, 'probability': 0.9465, 'type': 'Place', 'normalized_text': 'Birmingham'}], 'hashtags': [{'start': 51, 'end': 59, 'tag': 'BigDave'}]}",1184302897741193216,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1034860760093024257', 'name': 'Meals', 'description': 'Meals'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850442647088971776', 'name': 'Coffee', 'description': 'Coffee'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1006588495480045568', 'name': 'Breakfast', 'description': 'This entity tracks all conversations that mention breakfast. '}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '824777229892661248', 'name': 'Generic Food', 'description': 'Generic Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825061413605384192', 'name': 'Sandwiches', 'description': 'Sandwich'}}]",,everyone,1350008782814806017,['1350008782814806017'],False,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'public_metrics': {'followers_count': 92, 'following_count': 3, 'tweet_count': 134, 'listed_count': 4}, 'verified': True, 'description': 'We bring you delicious and original Chinese dishes from every corner of the country!', 'created_at': '2019-10-16T02:59:57.000Z', 'id': '1184302897741193216', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1184304630097858560/LJROAjXZ_normal.jpg', 'location': 'Beijing, China', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MbFrmysdAi', 'expanded_url': 'https://www.cgtn.com/culture', 'display_url': 'cgtn.com/culture'}]}}, 'url': 'https://t.co/MbFrmysdAi', 'username': 'CGTNFood', 'name': 'CGTN Food'}","{'url': 'https://api.twitter.com/2/users/1184302897741193216/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T23:14:23+00:00'}","[{'type': 'retweeted', 'id': '1350004799199182850', 'created_at': '2021-01-15T09:00:00.000Z', 'text': ""In pics: Phil Wastell trying the #BigDave's Breakfast Challenge Sandwich at Big Dave's Cafe in Birmingham. The 4,000 calorie monstrosity has 5 pork sausages, 5 bacon rashers, 5 eggs, 800g of beans, 800g of tomatoes, 500g of mushrooms and more. #food https://t.co/znszNbUWsO"", 'edit_controls': {'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-01-15T09:30:00.000Z'}, 'lang': 'en', 'entities': {'annotations': [{'start': 9, 'end': 20, 'probability': 0.5716, 'type': 'Person', 'normalized_text': 'Phil Wastell'}, {'start': 34, 'end': 42, 'probability': 0.488, 'type': 'Other', 'normalized_text': ""BigDave's""}, {'start': 54, 'end': 71, 'probability': 0.5773, 'type': 'Other', 'normalized_text': 'Challenge Sandwich'}, {'start': 76, 'end': 90, 'probability': 0.7959, 'type': 'Other', 'normalized_text': ""Big Dave's Cafe""}, {'start': 95, 'end': 104, 'probability': 0.9659, 'type': 'Place', 'normalized_text': 'Birmingham'}], 'hashtags': [{'start': 33, 'end': 41, 'tag': 'BigDave'}, {'start': 244, 'end': 249, 'tag': 'food'}], 'urls': [{'start': 250, 'end': 273, 'url': 'https://t.co/znszNbUWsO', 'expanded_url': 'https://twitter.com/CGTN_Culture/status/1350004799199182850/photo/1', 'display_url': 'pic.twitter.com/znszNbUWsO', 'media_key': '3_1349975694646759425'}, {'start': 250, 'end': 273, 'url': 'https://t.co/znszNbUWsO', 'expanded_url': 'https://twitter.com/CGTN_Culture/status/1350004799199182850/photo/1', 'display_url': 'pic.twitter.com/znszNbUWsO', 'media_key': '3_1349975694655119360'}, {'start': 250, 'end': 273, 'url': 'https://t.co/znszNbUWsO', 'expanded_url': 'https://twitter.com/CGTN_Culture/status/1350004799199182850/photo/1', 'display_url': 'pic.twitter.com/znszNbUWsO', 'media_key': '3_1349975694650925056'}]}, 'author_id': '1184269910769164288', 'context_annotations': [{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1034860760093024257', 'name': 'Meals', 'description': 'Meals'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850442647088971776', 'name': 'Coffee', 'description': 'Coffee'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1006588495480045568', 'name': 'Breakfast', 'description': 'This entity tracks all conversations that mention breakfast. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '824777229892661248', 'name': 'Generic Food', 'description': 'Generic Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825056187804626944', 'name': 'Bacon', 'description': 'Bacon'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825061413605384192', 'name': 'Sandwiches', 'description': 'Sandwich'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '842476826526019586', 'name': 'Egg recipes', 'description': 'Egg'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '842484049818005504', 'name': 'Mushroom recipes', 'description': 'Mushrooms'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '842484798576705536', 'name': 'Sausage', 'description': 'Sausage'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '842486778841849856', 'name': 'Pork recipes', 'description': 'Pork'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '842797798626009088', 'name': 'Vegetable recipes', 'description': 'Vegetables'}}], 'attachments': {'media_keys': ['3_1349975694646759425', '3_1349975694655119360', '3_1349975694650925056'], 'media': [{}, {}, {}]}, 'reply_settings': 'everyone', 'conversation_id': '1350004799199182850', 'edit_history_tweet_ids': ['1350004799199182850'], 'possibly_sensitive': False, 'public_metrics': {'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}, 'author': {'public_metrics': {'followers_count': 1470, 'following_count': 27, 'tweet_count': 6880, 'listed_count': 38}, 'verified': True, 'description': 'Get cultured on China with CGTN!', 'created_at': '2019-10-16T00:48:57.000Z', 'id': '1184269910769164288', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1184293300863303680/1jO4gQsm_normal.jpg', 'location': 'Beijing, China', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MbFrmysdAi', 'expanded_url': 'https://www.cgtn.com/culture', 'display_url': 'cgtn.com/culture'}]}}, 'url': 'https://t.co/MbFrmysdAi', 'username': 'CGTN_Culture', 'name': 'CGTN Culture'}}]"
