,possibly_sensitive,created_at,public_metrics,text,entities,id,edit_history_tweet_ids,lang,referenced_tweets,conversation_id,author_id,reply_settings,edit_controls,author,__twarc,context_annotations,in_reply_to_user_id,in_reply_to_user,attachments
0,False,2022-12-29T06:06:19.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}","Thanks to various protective measures, the ecological environment in Sanjiangyuan has steadily improved. https://t.co/I4UhtgoSgL","{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/I4UhtgoSgL', 'expanded_url': 'https://twitter.com/ChinaDaily/status/1606254543527940097', 'display_url': 'twitter.com/ChinaDaily/sta…'}]}",1608343637372596225,['1608343637372596225'],en,"[{'type': 'quoted', 'id': '1606254543527940097', 'possibly_sensitive': False, 'created_at': '2022-12-23T11:45:00.000Z', 'entities': {'hashtags': [{'start': 258, 'end': 274, 'tag': 'JourneysInChina'}], 'urls': [{'start': 275, 'end': 298, 'url': 'https://t.co/elo0rg3wXB', 'expanded_url': 'https://twitter.com/ChinaDaily/status/1606254543527940097/video/1', 'display_url': 'pic.twitter.com/elo0rg3wXB', 'media_key': '13_1606233005458001921'}], 'annotations': [{'start': 33, 'end': 39, 'probability': 0.5647, 'type': 'Place', 'normalized_text': 'Qinghai'}, {'start': 41, 'end': 53, 'probability': 0.3524, 'type': 'Place', 'normalized_text': 'Tibet Plateau'}, {'start': 56, 'end': 67, 'probability': 0.9209, 'type': 'Place', 'normalized_text': 'Sanjiangyuan'}, {'start': 99, 'end': 103, 'probability': 0.4841, 'type': 'Place', 'normalized_text': 'China'}, {'start': 175, 'end': 186, 'probability': 0.7618, 'type': 'Place', 'normalized_text': 'Sanjiangyuan'}, {'start': 259, 'end': 273, 'probability': 0.5073, 'type': 'Place', 'normalized_text': 'JourneysInChina'}]}, 'public_metrics': {'retweet_count': 7, 'reply_count': 0, 'like_count': 11, 'quote_count': 2}, 'text': 'Located in the hinterland of the Qinghai-Tibet Plateau, Sanjiangyuan, known as ""the Water Tower of China"", boasts abundant natural landscapes. At the end of the last century, Sanjiangyuan experienced an ecological crisis. Today, its ecosystem is recovering. #JourneysInChina https://t.co/elo0rg3wXB', 'edit_history_tweet_ids': ['1606254543527940097'], 'lang': 'en', 'context_annotations': [{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}], 'conversation_id': '1606254543527940097', 'author_id': '87775422', 'attachments': {'media_keys': ['13_1606233005458001921'], 'media': [{}]}, 'reply_settings': 'everyone', 'edit_controls': {'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2022-12-23T12:15:00.000Z'}, 'author': {'profile_image_url': 'https://pbs.twimg.com/profile_images/1598185470353022976/-KlKi0WI_normal.jpg', 'location': 'Beijing, China', 'name': 'China Daily', 'id': '87775422', 'description': 'Start a conversation as we share news and analysis from #China and beyond.', 'username': 'ChinaDaily', 'protected': False, 'entities': {'description': {'hashtags': [{'start': 56, 'end': 62, 'tag': 'China'}]}}, 'created_at': '2009-11-05T20:30:10.000Z', 'verified': True, 'pinned_tweet_id': '1605518495642329088', 'public_metrics': {'followers_count': 4189635, 'following_count': 575, 'tweet_count': 190690, 'listed_count': 6812}}}]",1608343637372596225,1245242068110213120,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2022-12-29T06:36:19.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1245266212742787075/U1fa-IQv_normal.jpg', 'location': 'Beijing', 'name': 'Hu Zhaoming 中联部发言人胡兆明', 'id': '1245242068110213120', 'description': 'Spokesperson & Director General, Bureau of Public Information and Communication, International Department, CPC Central Committee', 'username': 'SpokespersonHZM', 'protected': False, 'created_at': '2020-04-01T06:50:39.000Z', 'verified': False, 'public_metrics': {'followers_count': 9151, 'following_count': 36, 'tweet_count': 703, 'listed_count': 130}}","{'url': 'https://api.twitter.com/2/users/1245242068110213120/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:26:05+00:00'}",,,,
1,False,2022-12-28T06:01:11.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",China’s manned space program: Year in Review https://t.co/X0WRcSOqQf,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/X0WRcSOqQf', 'expanded_url': 'https://twitter.com/XHNews/status/1606915950644989952', 'display_url': 'twitter.com/XHNews/status/…'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.959, 'type': 'Place', 'normalized_text': 'China'}]}",1607979959020290055,['1607979959020290055'],en,"[{'type': 'quoted', 'id': '1606915950644989952', 'possibly_sensitive': False, 'created_at': '2022-12-25T07:33:12.000Z', 'entities': {'hashtags': [{'start': 223, 'end': 233, 'tag': 'China2022'}], 'urls': [{'start': 234, 'end': 257, 'url': 'https://t.co/0iO2sMCsge', 'expanded_url': 'https://twitter.com/XHNews/status/1606915950644989952/video/1', 'display_url': 'pic.twitter.com/0iO2sMCsge', 'media_key': '13_1606915669718872070'}], 'annotations': [{'start': 35, 'end': 39, 'probability': 0.9745, 'type': 'Place', 'normalized_text': 'China'}, {'start': 120, 'end': 127, 'probability': 0.4505, 'type': 'Place', 'normalized_text': 'Tiangong'}, {'start': 171, 'end': 175, 'probability': 0.978, 'type': 'Place', 'normalized_text': 'China'}, {'start': 224, 'end': 232, 'probability': 0.879, 'type': 'Place', 'normalized_text': 'China2022'}]}, 'public_metrics': {'retweet_count': 15, 'reply_count': 0, 'like_count': 20, 'quote_count': 5}, 'text': ""2022 marks the 30th anniversary of China's manned space program, and a crucial year to complete the construction of its Tiangong space station. Here's a look back at what China achieved in the manned space program in 2022. #China2022 https://t.co/0iO2sMCsge"", 'edit_history_tweet_ids': ['1606915950644989952'], 'lang': 'en', 'context_annotations': [{'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '1292841451814965248', 'name': 'China national news'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1292841451814965248', 'name': 'China national news'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '1292841451814965248', 'name': 'China national news'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1292841451814965248', 'name': 'China national news'}}], 'conversation_id': '1606915950644989952', 'author_id': '487118986', 'attachments': {'media_keys': ['13_1606915669718872070'], 'media': [{}]}, 'reply_settings': 'everyone', 'edit_controls': {'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2022-12-25T08:03:12.000Z'}, 'author': {'profile_image_url': 'https://pbs.twimg.com/profile_images/1246686019241398274/swhowkA5_normal.jpg', 'location': 'Headquartered in Beijing, PRC', 'name': 'China Xinhua News', 'id': '487118986', 'description': ""We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias"", 'username': 'XHNews', 'protected': False, 'created_at': '2012-02-09T01:10:18.000Z', 'verified': True, 'pinned_tweet_id': '1601939586124763136', 'public_metrics': {'followers_count': 12121229, 'following_count': 76, 'tweet_count': 245614, 'listed_count': 14013}}}]",1607979959020290055,1245242068110213120,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2022-12-28T06:31:11.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1245266212742787075/U1fa-IQv_normal.jpg', 'location': 'Beijing', 'name': 'Hu Zhaoming 中联部发言人胡兆明', 'id': '1245242068110213120', 'description': 'Spokesperson & Director General, Bureau of Public Information and Communication, International Department, CPC Central Committee', 'username': 'SpokespersonHZM', 'protected': False, 'created_at': '2020-04-01T06:50:39.000Z', 'verified': False, 'public_metrics': {'followers_count': 9151, 'following_count': 36, 'tweet_count': 703, 'listed_count': 130}}","{'url': 'https://api.twitter.com/2/users/1245242068110213120/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:26:05+00:00'}",,,,
2,False,2022-12-27T07:44:12.000Z,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 4, 'quote_count': 0}",China has a tradition of emphasizing agriculture and food security. What is the status of China's food security and agricultural development? What challenges does China need to overcome for building up its agricultural strength? This animation offers some insights. https://t.co/3JhwbnxkAA,"{'urls': [{'start': 266, 'end': 289, 'url': 'https://t.co/3JhwbnxkAA', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1606884945653284864', 'display_url': 'twitter.com/CGTNOfficial/s…'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.9841, 'type': 'Place', 'normalized_text': 'China'}, {'start': 90, 'end': 94, 'probability': 0.9677, 'type': 'Place', 'normalized_text': 'China'}, {'start': 163, 'end': 167, 'probability': 0.9661, 'type': 'Place', 'normalized_text': 'China'}]}",1607643494230921217,['1607643494230921217'],en,"[{'type': 'quoted', 'id': '1606884945653284864', 'possibly_sensitive': False, 'created_at': '2022-12-25T05:30:00.000Z', 'entities': {'hashtags': [{'start': 53, 'end': 61, 'tag': 'cartoon'}, {'start': 62, 'end': 74, 'tag': 'CGTNOpinion'}], 'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/3rBDnnb5Il', 'expanded_url': 'https://news.cgtn.com/news/2022-12-25/China-s-path-to-build-up-its-strength-in-agriculture-1fz0vS3IELK/index.html', 'display_url': 'news.cgtn.com/news/2022-12-2…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1606884950237650945/S65ceXzU?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1606884950237650945/S65ceXzU?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': ""China's path to build up its strength in agriculture"", 'description': 'China\'s annual central rural work conference was held from Friday to Saturday in Beijing, aiming at enhanced efforts to build up China\'s strength in agriculture. China has a tradition of emphasizing agriculture and food security. ""Building up China\'s', 'unwound_url': 'https://news.cgtn.com/news/2022-12-25/China-s-path-to-build-up-its-strength-in-agriculture-1fz0vS3IELK/index.html'}], 'annotations': [{'start': 0, 'end': 4, 'probability': 0.9551, 'type': 'Place', 'normalized_text': 'China'}, {'start': 63, 'end': 73, 'probability': 0.594, 'type': 'Other', 'normalized_text': 'CGTNOpinion'}]}, 'public_metrics': {'retweet_count': 6, 'reply_count': 0, 'like_count': 19, 'quote_count': 1}, 'text': ""China's path to build up its strength in agriculture #cartoon #CGTNOpinion https://t.co/3rBDnnb5Il"", 'edit_history_tweet_ids': ['1606884945653284864'], 'lang': 'en', 'context_annotations': [{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1150773957798162433', 'name': 'CGTN'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '1292841451814965248', 'name': 'China national news'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1292841451814965248', 'name': 'China national news'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '1292841451814965248', 'name': 'China national news'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1292841451814965248', 'name': 'China national news'}}], 'conversation_id': '1606884945653284864', 'author_id': '1115874631', 'reply_settings': 'everyone', 'edit_controls': {'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2022-12-25T06:00:00.000Z'}, 'author': {'profile_image_url': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'location': 'Beijing, China', 'name': 'CGTN', 'id': '1115874631', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'username': 'CGTNOfficial', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YSOcIymQSt', 'expanded_url': 'http://www.CGTN.com', 'display_url': 'CGTN.com'}]}}, 'created_at': '2013-01-24T03:18:59.000Z', 'verified': True, 'url': 'https://t.co/YSOcIymQSt', 'public_metrics': {'followers_count': 13155173, 'following_count': 75, 'tweet_count': 248928, 'listed_count': 8478}}}]",1607643494230921217,1245242068110213120,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2022-12-27T08:14:12.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1245266212742787075/U1fa-IQv_normal.jpg', 'location': 'Beijing', 'name': 'Hu Zhaoming 中联部发言人胡兆明', 'id': '1245242068110213120', 'description': 'Spokesperson & Director General, Bureau of Public Information and Communication, International Department, CPC Central Committee', 'username': 'SpokespersonHZM', 'protected': False, 'created_at': '2020-04-01T06:50:39.000Z', 'verified': False, 'public_metrics': {'followers_count': 9151, 'following_count': 36, 'tweet_count': 703, 'listed_count': 130}}","{'url': 'https://api.twitter.com/2/users/1245242068110213120/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:26:05+00:00'}","[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847872663875837952', 'name': 'Cartoons', 'description': 'Cartoons'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1192082698568814592', 'name': 'Animation'}}]",,,
3,False,2022-12-23T09:20:45.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",https://t.co/veDfSyLaSL,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/veDfSyLaSL', 'expanded_url': 'https://news.cgtn.com/news/2022-12-21/Xi-meets-United-Russia-party-chairman-Medvedev-1fX0ngRLnNK/index.html', 'display_url': 'news.cgtn.com/news/2022-12-2…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1606214404814487552/vfE8r7cK?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1606214404814487552/vfE8r7cK?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Xi meets United Russia party chairman Medvedev', 'description': 'Xi Jinping, general secretary of the Communist Party of China (CPC) Central Committee and Chinese president, on Wednesday met with Chairman of the United Russia party Dmitry Medvedev, who visited China at the invitation of the CPC.', 'unwound_url': 'https://news.cgtn.com/news/2022-12-21/Xi-meets-United-Russia-party-chairman-Medvedev-1fX0ngRLnNK/index.html'}]}",1606218240106954752,['1606218240106954752'],zxx,"[{'type': 'replied_to', 'id': '1606218236294443010', 'possibly_sensitive': False, 'created_at': '2022-12-23T09:20:44.000Z', 'public_metrics': {'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}, 'text': 'Xi Jinping, General Secretary of the Communist Party of China Central Committee and Chinese President, met with Chairman of the United Russia Party Dmitry Medvedev in Beijing on Dec. 21. Read more: https://t.co/kb4KiW0T5d https://t.co/lBV4Vf8oUM', 'entities': {'urls': [{'start': 198, 'end': 221, 'url': 'https://t.co/kb4KiW0T5d', 'expanded_url': 'https://english.news.cn/20221221/153e62109391492ab86bb0b758462141/c.html', 'display_url': 'english.news.cn/20221221/153e6…', 'status': 200, 'title': 'Xi meets United Russia party chairman Medvedev', 'description': 'Xi meets United Russia party chairman Medvedev-', 'unwound_url': 'https://english.news.cn/20221221/153e62109391492ab86bb0b758462141/c.html'}, {'start': 222, 'end': 245, 'url': 'https://t.co/lBV4Vf8oUM', 'expanded_url': 'https://twitter.com/SpokespersonHZM/status/1606218236294443010/photo/1', 'display_url': 'pic.twitter.com/lBV4Vf8oUM', 'media_key': '3_1606215186410401794'}, {'start': 222, 'end': 245, 'url': 'https://t.co/lBV4Vf8oUM', 'expanded_url': 'https://twitter.com/SpokespersonHZM/status/1606218236294443010/photo/1', 'display_url': 'pic.twitter.com/lBV4Vf8oUM', 'media_key': '3_1606215209927876608'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.9386, 'type': 'Person', 'normalized_text': 'Xi Jinping'}, {'start': 56, 'end': 68, 'probability': 0.3662, 'type': 'Place', 'normalized_text': 'China Central'}, {'start': 128, 'end': 146, 'probability': 0.5867, 'type': 'Organization', 'normalized_text': 'United Russia Party'}, {'start': 148, 'end': 162, 'probability': 0.7663, 'type': 'Person', 'normalized_text': 'Dmitry Medvedev'}, {'start': 167, 'end': 173, 'probability': 0.9048, 'type': 'Place', 'normalized_text': 'Beijing'}]}, 'edit_history_tweet_ids': ['1606218236294443010'], 'lang': 'en', 'context_annotations': [{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1533835524984582146', 'name': 'United Russia'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1533835524984582146', 'name': 'United Russia'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '852769182315761664', 'name': 'Xi Jinping', 'description': 'Xi Jinping'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '852769182315761664', 'name': 'Xi Jinping', 'description': 'Xi Jinping'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '852769182315761664', 'name': 'Xi Jinping', 'description': 'Xi Jinping'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}], 'conversation_id': '1606218236294443010', 'author_id': '1245242068110213120', 'attachments': {'media_keys': ['3_1606215186410401794', '3_1606215209927876608'], 'media': [{'url': 'https://pbs.twimg.com/media/FkpsM7LUcAI1kKK.png', 'height': 672, 'type': 'photo', 'width': 858, 'media_key': '3_1606215186410401794'}, {'url': 'https://pbs.twimg.com/media/FkpsOSyUoAA78sX.png', 'height': 535, 'type': 'photo', 'width': 858, 'media_key': '3_1606215209927876608'}]}, 'reply_settings': 'everyone', 'edit_controls': {'edits_remaining': 5, 'is_edit_eligible': False, 'editable_until': '2022-12-23T09:50:44.000Z'}, 'author': {'profile_image_url': 'https://pbs.twimg.com/profile_images/1245266212742787075/U1fa-IQv_normal.jpg', 'location': 'Beijing', 'name': 'Hu Zhaoming 中联部发言人胡兆明', 'id': '1245242068110213120', 'description': 'Spokesperson & Director General, Bureau of Public Information and Communication, International Department, CPC Central Committee', 'username': 'SpokespersonHZM', 'protected': False, 'created_at': '2020-04-01T06:50:39.000Z', 'verified': False, 'public_metrics': {'followers_count': 9151, 'following_count': 36, 'tweet_count': 703, 'listed_count': 130}}}]",1606218236294443010,1245242068110213120,everyone,"{'edits_remaining': 5, 'is_edit_eligible': False, 'editable_until': '2022-12-23T09:50:45.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1245266212742787075/U1fa-IQv_normal.jpg', 'location': 'Beijing', 'name': 'Hu Zhaoming 中联部发言人胡兆明', 'id': '1245242068110213120', 'description': 'Spokesperson & Director General, Bureau of Public Information and Communication, International Department, CPC Central Committee', 'username': 'SpokespersonHZM', 'protected': False, 'created_at': '2020-04-01T06:50:39.000Z', 'verified': False, 'public_metrics': {'followers_count': 9151, 'following_count': 36, 'tweet_count': 703, 'listed_count': 130}}","{'url': 'https://api.twitter.com/2/users/1245242068110213120/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:26:05+00:00'}",,1245242068110213120,"{'profile_image_url': 'https://pbs.twimg.com/profile_images/1245266212742787075/U1fa-IQv_normal.jpg', 'location': 'Beijing', 'name': 'Hu Zhaoming 中联部发言人胡兆明', 'id': '1245242068110213120', 'description': 'Spokesperson & Director General, Bureau of Public Information and Communication, International Department, CPC Central Committee', 'username': 'SpokespersonHZM', 'protected': False, 'created_at': '2020-04-01T06:50:39.000Z', 'verified': False, 'public_metrics': {'followers_count': 9151, 'following_count': 36, 'tweet_count': 703, 'listed_count': 130}}",
