,possibly_sensitive,created_at,public_metrics,text,id,edit_history_tweet_ids,lang,conversation_id,author_id,reply_settings,edit_controls,author,__twarc,entities,referenced_tweets,in_reply_to_user_id,in_reply_to_user,context_annotations,attachments
0,False,2021-06-22T15:19:22.000Z,"{'retweet_count': 228, 'reply_count': 637, 'like_count': 3899, 'quote_count': 96}",担任中国驻美大使八年有余，我将于本周离任回国。代表我的国家出使美国是我毕生荣耀，非常感谢多年来为我履职提供大力支持的各位朋友。回国在即，我将带走在美多年的美好回忆和各位给予我的友谊。中美都是伟大的国家，希望我们能以长远和战略眼光看待中美关系，为我们共同的未来继续努力。,1407357552493535238,['1407357552493535238'],zh,1407357552493535238,1136394437012152326,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-06-22T15:49:22.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}","{'url': 'https://api.twitter.com/2/users/1136394437012152326/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:16:25+00:00'}",,,,,,
1,False,2021-06-22T15:18:22.000Z,"{'retweet_count': 38, 'reply_count': 44, 'like_count': 487, 'quote_count': 11}","When I go back, I will take with me fond memories of my time in America &amp; the friendship that many of you have given to me. Both China and the US are great nations. It's my hope that we will take a long-term &amp; strategic view of our relations &amp; work for our shared future together.",1407357299333677057,['1407357299333677057'],en,1407357297685323790,1136394437012152326,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-06-22T15:48:22.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}","{'url': 'https://api.twitter.com/2/users/1136394437012152326/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:16:25+00:00'}","{'annotations': [{'start': 64, 'end': 70, 'probability': 0.9478, 'type': 'Place', 'normalized_text': 'America'}, {'start': 133, 'end': 137, 'probability': 0.958, 'type': 'Place', 'normalized_text': 'China'}, {'start': 147, 'end': 148, 'probability': 0.9648, 'type': 'Place', 'normalized_text': 'US'}]}","[{'type': 'replied_to', 'id': '1407357297685323790', 'possibly_sensitive': False, 'created_at': '2021-06-22T15:18:21.000Z', 'public_metrics': {'retweet_count': 129, 'reply_count': 165, 'like_count': 1542, 'quote_count': 37}, 'text': ""After serving as Chinese Ambassador to the US for over 8 years, I will be leaving my post and returning to China this week. It's an honor of a lifetime to represent my country in the US. I want to thank everyone who has supported my performance of duties over the years."", 'entities': {'annotations': [{'start': 43, 'end': 44, 'probability': 0.9607, 'type': 'Place', 'normalized_text': 'US'}, {'start': 107, 'end': 111, 'probability': 0.9861, 'type': 'Place', 'normalized_text': 'China'}, {'start': 183, 'end': 184, 'probability': 0.9625, 'type': 'Place', 'normalized_text': 'US'}]}, 'edit_history_tweet_ids': ['1407357297685323790'], 'lang': 'en', 'conversation_id': '1407357297685323790', 'author_id': '1136394437012152326', 'reply_settings': 'everyone', 'edit_controls': {'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-06-22T15:48:21.000Z'}, 'author': {'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}}]",1136394437012152326,"{'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}",,
2,False,2021-06-22T15:18:21.000Z,"{'retweet_count': 129, 'reply_count': 165, 'like_count': 1542, 'quote_count': 37}","After serving as Chinese Ambassador to the US for over 8 years, I will be leaving my post and returning to China this week. It's an honor of a lifetime to represent my country in the US. I want to thank everyone who has supported my performance of duties over the years.",1407357297685323790,['1407357297685323790'],en,1407357297685323790,1136394437012152326,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-06-22T15:48:21.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}","{'url': 'https://api.twitter.com/2/users/1136394437012152326/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:16:25+00:00'}","{'annotations': [{'start': 43, 'end': 44, 'probability': 0.9607, 'type': 'Place', 'normalized_text': 'US'}, {'start': 107, 'end': 111, 'probability': 0.9861, 'type': 'Place', 'normalized_text': 'China'}, {'start': 183, 'end': 184, 'probability': 0.9625, 'type': 'Place', 'normalized_text': 'US'}]}",,,,,
3,False,2021-05-24T23:51:27.000Z,"{'retweet_count': 37, 'reply_count': 71, 'like_count': 269, 'quote_count': 4}","So many people are lining up to bid farewell to Yuan Longping, father of hybrid rice, guardian of China’s food security. Getting countless people out of hunger, he will always rest in the hearts of the Chinese people. https://t.co/Wl5qhRGPbe",1396977175992094722,['1396977175992094722'],en,1396977175992094722,1136394437012152326,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-05-25T00:21:27.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}","{'url': 'https://api.twitter.com/2/users/1136394437012152326/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:16:25+00:00'}","{'urls': [{'start': 218, 'end': 241, 'url': 'https://t.co/Wl5qhRGPbe', 'expanded_url': 'https://youtu.be/d8ooGKBZ31c', 'display_url': 'youtu.be/d8ooGKBZ31c', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=d8ooGKBZ31c&feature=youtu.be'}], 'annotations': [{'start': 48, 'end': 60, 'probability': 0.8361, 'type': 'Person', 'normalized_text': 'Yuan Longping'}, {'start': 98, 'end': 102, 'probability': 0.9519, 'type': 'Place', 'normalized_text': 'China'}]}",,,,,
4,False,2021-05-21T14:30:57.000Z,"{'retweet_count': 31, 'reply_count': 76, 'like_count': 212, 'quote_count': 6}",President Xi Jinping's speech at the Global Health Summit points a clear way towards a global community of health for all. Full text: https://t.co/4LBY50fwaW https://t.co/388pyy4HGX,1395748956655788033,['1395748956655788033'],en,1395748956655788033,1136394437012152326,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-05-21T15:00:57.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}","{'url': 'https://api.twitter.com/2/users/1136394437012152326/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:16:25+00:00'}","{'urls': [{'start': 134, 'end': 157, 'url': 'https://t.co/4LBY50fwaW', 'expanded_url': 'https://bit.ly/3wsYyKj', 'display_url': 'bit.ly/3wsYyKj', 'status': 200, 'title': '中华人民共和国外交部', 'unwound_url': 'https://www.mfa.gov.cn/'}, {'start': 158, 'end': 181, 'url': 'https://t.co/388pyy4HGX', 'expanded_url': 'https://twitter.com/AmbCuiTiankai/status/1395748956655788033/photo/1', 'display_url': 'pic.twitter.com/388pyy4HGX', 'media_key': '3_1395748861742825478'}], 'annotations': [{'start': 10, 'end': 19, 'probability': 0.9449, 'type': 'Person', 'normalized_text': 'Xi Jinping'}, {'start': 37, 'end': 56, 'probability': 0.7622, 'type': 'Other', 'normalized_text': 'Global Health Summit'}]}",,,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '852769182315761664', 'name': 'Xi Jinping', 'description': 'Xi Jinping'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '852769182315761664', 'name': 'Xi Jinping', 'description': 'Xi Jinping'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '852769182315761664', 'name': 'Xi Jinping', 'description': 'Xi Jinping'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]","{'media_keys': ['3_1395748861742825478'], 'media': [{'url': 'https://pbs.twimg.com/media/E16yMdvWQAY8AmP.jpg', 'height': 586, 'type': 'photo', 'width': 900, 'media_key': '3_1395748861742825478'}]}"
5,False,2021-05-20T23:21:32.000Z,"{'retweet_count': 33, 'reply_count': 31, 'like_count': 254, 'quote_count': 5}",Congratulations on the official debut of Xiao Qi Ji at the National Zoo! Say hello to your visitors!  https://t.co/EwtOGwsi5p,1395520095598923780,['1395520095598923780'],en,1395520095598923780,1136394437012152326,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-05-20T23:51:32.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}","{'url': 'https://api.twitter.com/2/users/1136394437012152326/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:16:25+00:00'}","{'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/EwtOGwsi5p', 'expanded_url': 'https://twitter.com/XHNews/status/1395381673403904006/video/1', 'display_url': 'pic.twitter.com/EwtOGwsi5p', 'media_key': '13_1395381303260770310'}], 'annotations': [{'start': 41, 'end': 50, 'probability': 0.6493, 'type': 'Person', 'normalized_text': 'Xiao Qi Ji'}, {'start': 59, 'end': 70, 'probability': 0.5859, 'type': 'Place', 'normalized_text': 'National Zoo'}]}",,,,,"{'media_keys': ['13_1395381303260770310'], 'media': [{'preview_image_url': 'https://pbs.twimg.com/amplify_video_thumb/1395381303260770310/img/eYzVbnM-_QVnC_JR.jpg', 'height': 720, 'type': 'video', 'width': 1280, 'public_metrics': {'view_count': 13384}, 'duration_ms': 125258, 'media_key': '13_1395381303260770310', 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1395381303260770310/pl/erS-zDuT23DYGwlB.m3u8?tag=14'}, {'bit_rate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1395381303260770310/vid/1280x720/0JSkid-fwYCgpQMz.mp4?tag=14'}, {'bit_rate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1395381303260770310/vid/480x270/isiuaVF-CTSuOyw1.mp4?tag=14'}, {'bit_rate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1395381303260770310/vid/640x360/Guz2ZP1JVh6fgKoG.mp4?tag=14'}]}]}"
6,False,2021-05-06T18:06:14.000Z,"{'retweet_count': 84, 'reply_count': 91, 'like_count': 360, 'quote_count': 10}","#Xinjiang people have the best say about their life. 
In today's ""Xinjiang is a wonderful land"" meeting, several Xinjiang residents shared their real life and work experiences with us.  https://t.co/oHEew48MxO https://t.co/0bCRJQL6J3",1390367317784240133,['1390367317784240133'],en,1390367317784240133,1136394437012152326,everyone,"{'edits_remaining': 5, 'is_edit_eligible': True, 'editable_until': '2021-05-06T18:36:14.000Z'}","{'profile_image_url': 'https://pbs.twimg.com/profile_images/1136751135082110976/i-vPvzs8_normal.png', 'location': 'Washington, DC', 'name': 'Cui Tiankai', 'id': '1136394437012152326', 'description': 'Former Chinese Ambassador to the US', 'username': 'AmbCuiTiankai', 'protected': False, 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDD3PtM4RK', 'expanded_url': 'http://www.china-embassy.org/eng/', 'display_url': 'china-embassy.org/eng/'}]}}, 'created_at': '2019-06-05T22:08:41.000Z', 'verified': True, 'url': 'https://t.co/CDD3PtM4RK', 'public_metrics': {'followers_count': 143393, 'following_count': 44, 'tweet_count': 419, 'listed_count': 696}}","{'url': 'https://api.twitter.com/2/users/1136394437012152326/tweets?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&max_results=100', 'version': '2.13.0', 'retrieved_at': '2022-12-30T04:16:25+00:00'}","{'hashtags': [{'start': 0, 'end': 9, 'tag': 'Xinjiang'}], 'urls': [{'start': 186, 'end': 209, 'url': 'https://t.co/oHEew48MxO', 'expanded_url': 'http://www.china-embassy.org/eng/zmgxss/t1873855.htm', 'display_url': 'china-embassy.org/eng/zmgxss/t18…', 'unwound_url': 'http://www.china-embassy.org/eng/zmgxss/t1873855.htm'}, {'start': 210, 'end': 233, 'url': 'https://t.co/0bCRJQL6J3', 'expanded_url': 'https://twitter.com/AmbCuiTiankai/status/1390367317784240133/photo/1', 'display_url': 'pic.twitter.com/0bCRJQL6J3', 'media_key': '3_1390366899788259328'}], 'annotations': [{'start': 1, 'end': 8, 'probability': 0.8951, 'type': 'Place', 'normalized_text': 'Xinjiang'}, {'start': 66, 'end': 73, 'probability': 0.9022, 'type': 'Place', 'normalized_text': 'Xinjiang'}, {'start': 113, 'end': 120, 'probability': 0.8715, 'type': 'Place', 'normalized_text': 'Xinjiang'}]}",,,,,"{'media_keys': ['3_1390366899788259328'], 'media': [{'url': 'https://pbs.twimg.com/media/E0uTVDFXIAA5p6I.jpg', 'height': 775, 'type': 'photo', 'width': 1226, 'media_key': '3_1390366899788259328'}]}"
